Wall time,Step,Value
1651107690.7375426,192,65.7967758178711
1651107690.9800189,193,66.17073822021484
1651107691.2144525,194,66.54573822021484
1651107691.4564886,195,66.99723052978516
1651107691.7411463,196,67.44522857666016
1651107692.013725,197,67.77780151367188
1651107692.108605,198,68.01708221435547
1651107692.3932536,199,68.33849334716797
1651107692.6788404,200,68.67021942138672
1651107692.965364,201,68.9940414428711
1651107693.2511916,202,69.32649993896484
1651107693.3743007,203,69.68157958984375
1651107693.6542706,204,70.01563262939453
1651107693.9338531,205,70.34823608398438
1651107694.2203276,206,70.67976379394531
1651107694.5061612,207,71.00993347167969
1651107694.7770507,208,71.34294891357422
1651107694.9178865,209,71.69869995117188
1651107695.2067728,210,72.03070831298828
1651107695.498007,211,72.3650894165039
1651107695.7849534,212,72.69811248779297
1651107696.0753584,213,73.02876281738281
1651107696.3639233,214,73.36153411865234
1651107696.653361,215,73.69410705566406
1651107696.9413803,216,74.02474212646484
1651107697.2225058,217,74.35078430175781
1651107697.5078433,218,74.79550170898438
1651107697.781311,219,75.24375915527344
1651107698.0522797,220,75.67617797851562
1651107698.1883059,221,76.03254699707031
1651107698.324011,222,76.39012908935547
1651107698.4605267,223,76.74951934814453
1651107698.5956333,224,77.10565185546875
1651107698.6874893,225,77.3447494506836
1651107698.7802773,226,77.58351135253906
1651107698.8735619,227,77.82394409179688
1651107698.9665859,228,78.06298828125
1651107699.0613482,229,78.3021011352539
1651107699.1547513,230,78.5423812866211
1651107699.247972,231,78.78001403808594
1651107699.3352091,232,79.04338073730469
1651107699.4339721,233,79.31782531738281
1651107699.7208297,234,79.64251708984375
1651107700.001894,235,79.97467803955078
1651107700.283078,236,80.30659484863281
1651107700.5637212,237,80.63865661621094
1651107700.8458588,238,80.9760971069336
1651107701.1274228,239,81.30680084228516
1651107701.3982346,240,81.6386489868164
1651107701.6656468,241,81.97322845458984
1651107701.9429643,242,82.30159759521484
1651107702.2180765,243,82.6391372680664
1651107702.4981847,244,82.97247314453125
1651107702.7755158,245,83.30826568603516
1651107703.0559516,246,83.64059448242188
1651107703.3346028,247,84.08357238769531
1651107703.4716752,248,84.52826690673828
1651107703.6109474,249,84.88813018798828
1651107703.7483227,250,85.25534057617188
1651107703.9386132,251,85.62371063232422
1651107704.0448568,252,85.93244171142578
1651107704.1516197,253,86.3288803100586
1651107704.2592106,254,86.63348388671875
1651107704.3655279,255,86.93862915039062
1651107704.5613244,256,87.30752563476562
1651107704.7625866,257,87.65235137939453
1651107704.9852574,258,88.00636291503906
1651107705.2595947,259,88.3266830444336
1651107705.5270343,260,88.7606201171875
1651107705.792521,261,89.08302307128906
1651107706.0616767,262,89.40738677978516
1651107706.3353453,263,89.73007202148438
1651107706.6014845,264,90.0526351928711
1651107706.8702042,265,90.37620544433594
1651107707.132049,266,90.8077621459961
1651107707.4006784,267,91.13045501708984
1651107707.667404,268,91.60237121582031
1651107707.9362838,269,91.92513275146484
1651107708.1982849,270,92.35548400878906
1651107708.4681823,271,92.67870330810547
1651107708.736723,272,93.00218963623047
1651107708.9937146,273,93.4401626586914
1651107709.250412,274,93.78446197509766
1651107709.5072732,275,94.22357940673828
1651107709.762205,276,94.56909942626953
1651107710.0187812,277,95.00849914550781
1651107710.3056302,278,95.33961486816406
1651107710.5894618,279,95.6678466796875
1651107710.874066,280,96.00359344482422
1651107711.1595244,281,96.33573913574219
1651107711.442422,282,96.66905212402344
1651107711.7258027,283,97.00112915039062
1651107712.0100238,284,97.33451080322266
1651107712.2957194,285,97.78401947021484
1651107712.5800161,286,98.11653900146484
1651107712.8596144,287,98.44658660888672
1651107713.140696,288,98.77534484863281
1651107713.3288436,289,99.14356994628906
1651107713.5917249,290,99.46672821044922
1651107713.7107046,291,99.81362915039062
1651107713.80366,292,100.05332946777344
1651107713.9213097,293,100.40019989013672
1651107714.0147958,294,100.63985443115234
1651107714.1083708,295,100.87667083740234
1651107714.2022884,296,101.11517333984375
1651107714.2972088,297,101.35417938232422
1651107714.43386,298,101.71526336669922
1651107714.6901073,299,102.14959716796875
1651107714.9822648,300,102.47972869873047
1651107715.2752361,301,102.93208312988281
1651107715.5666633,302,103.26634979248047
1651107715.8581824,303,103.60198211669922
1651107716.14797,304,104.05221557617188
1651107716.4381208,305,104.38288879394531
1651107716.7281132,306,104.71554565429688
1651107717.0188632,307,105.0457763671875
1651107717.306818,308,105.37560272216797
1651107717.5951452,309,105.70802307128906
1651107717.8816473,310,106.0457992553711
1651107718.073563,311,106.41444396972656
1651107718.3450887,312,106.75038146972656
1651107718.6148107,313,107.0846939086914
1651107718.8861842,314,107.41838073730469
1651107719.1575775,315,107.75366973876953
1651107719.4224975,316,108.08558654785156
1651107719.667839,317,108.43688201904297
1651107719.911824,318,108.88825988769531
1651107720.1751535,319,109.32347106933594
1651107720.4420667,320,109.65690612792969
1651107720.6889293,321,110.00899505615234
1651107720.9549959,322,110.34111022949219
1651107721.203759,323,110.69304656982422
1651107721.4942086,324,111.02388000488281
1651107721.7868142,325,111.360595703125
1651107722.0792074,326,111.6938705444336
1651107722.1982899,327,112.13075256347656
1651107722.4771636,328,112.46238708496094
1651107722.647136,329,112.81570434570312
1651107722.9371958,330,113.14854431152344
1651107723.0320144,331,113.38741302490234
1651107723.3150933,332,113.7183609008789
1651107723.5837646,333,114.05579376220703
1651107723.8627536,334,114.3879165649414
1651107724.1074305,335,114.7610092163086
1651107724.3936658,336,115.09163665771484
1651107724.6845636,337,115.42652893066406
1651107724.963272,338,115.75320434570312
1651107725.105337,339,116.11063385009766
1651107725.1946309,340,116.35265350341797
1651107725.4508173,341,116.78524017333984
1651107725.7110195,342,117.21377563476562
1651107725.9648037,343,117.64287567138672
1651107726.2139366,344,117.96763610839844
1651107726.4601638,345,118.29499053955078
1651107726.712257,346,118.62150573730469
1651107726.973636,347,118.94672393798828
1651107727.2290723,348,119.27167510986328
1651107727.4874425,349,119.59599304199219
1651107727.7545931,350,119.91770935058594
1651107728.0349617,351,120.2447738647461
1651107728.286702,352,120.68358612060547
1651107728.5692863,353,121.00679779052734
1651107728.85337,354,121.33642578125
1651107729.1365006,355,121.6722183227539
1651107729.4124095,356,122.0020751953125
1651107729.6977084,357,122.33293914794922
1651107729.9735818,358,122.66059875488281
1651107730.2344427,359,122.99734497070312
1651107730.4943283,360,123.33328247070312
1651107730.7492661,361,123.6578598022461
1651107730.9945464,362,124.08695983886719
1651107731.2389603,363,124.4122543334961
1651107731.4834707,364,124.73677825927734
1651107731.7288318,365,125.1643295288086
1651107731.9831364,366,125.59130096435547
1651107732.2291298,367,125.91667175292969
1651107732.4736018,368,126.24148559570312
1651107732.5657825,369,126.50067138671875
1651107732.8440006,370,126.82630157470703
1651107733.1288002,371,127.27883911132812
1651107733.3953545,372,127.6150131225586
1651107733.6421838,373,127.95994567871094
1651107733.882034,374,128.31228637695312
1651107734.1251063,375,128.66502380371094
1651107734.3981261,376,129.0979766845703
1651107734.6649377,377,129.53211975097656
1651107734.9302976,378,129.8557586669922
1651107735.2047741,379,130.17774963378906
1651107735.4776394,380,130.60983276367188
1651107735.729635,381,130.9711456298828
1651107735.9853847,382,131.32875061035156
1651107736.2356234,383,131.69601440429688
1651107736.4906802,384,132.0519256591797
1651107736.7418177,385,132.4178009033203
1651107736.9927933,386,132.78367614746094
1651107737.2489858,387,133.22946166992188
1651107737.497823,388,133.68048095703125
1651107737.7723944,389,134.015380859375
1651107738.0176766,390,134.3885498046875
1651107738.157059,391,134.74630737304688
1651107738.3421903,392,135.10415649414062
1651107738.4973378,393,135.45639038085938
1651107738.6853383,394,135.81265258789062
1651107738.8386347,395,136.16615295410156
1651107738.9338078,396,136.4060821533203
1651107739.0284681,397,136.7123565673828
1651107739.3027003,398,137.1568145751953
1651107739.586049,399,137.60336303710938
1651107739.8673406,400,137.940673828125
1651107740.1497004,401,138.2742462158203
1651107740.4306047,402,138.60519409179688
1651107740.5678284,403,138.95233154296875
1651107740.8561597,404,139.28526306152344
1651107741.1450667,405,139.617919921875
1651107741.4324062,406,139.9490966796875
1651107741.7219064,407,140.28195190429688
1651107742.0069637,408,140.61660766601562
1651107742.2958732,409,140.95054626464844
1651107742.5862062,410,141.40684509277344
1651107742.8750823,411,141.73583984375
1651107742.969532,412,141.9961700439453
1651107743.236053,413,142.3314666748047
1651107743.520767,414,142.66307067871094
1651107743.8013833,415,142.99131774902344
1651107744.0878563,416,143.3238983154297
1651107744.3719268,417,143.65553283691406
1651107744.6550975,418,143.9846649169922
1651107744.9399428,419,144.32070922851562
1651107745.2230601,420,144.6502685546875
1651107745.5056562,421,144.979248046875
1651107745.7890515,422,145.3107452392578
1651107745.909255,423,145.65879821777344
1651107745.99816,424,145.89727783203125
1651107746.0944304,425,146.1352996826172
1651107746.1897962,426,146.3741455078125
1651107746.2842596,427,146.6145477294922
1651107746.4191797,428,147.0653839111328
1651107746.5568476,429,147.4290771484375
1651107746.694799,430,147.78952026367188
1651107746.832628,431,148.15721130371094
1651107746.9689634,432,148.6019287109375
1651107747.238565,433,149.0876922607422
1651107747.5049713,434,149.4281768798828
1651107747.767852,435,149.76547241210938
1651107748.0378218,436,150.1016082763672
1651107748.3016953,437,150.4376678466797
1651107748.5647647,438,150.88467407226562
1651107748.7440834,439,151.2434539794922
1651107748.9335122,440,151.60842895507812
1651107749.1515841,441,152.0630340576172
1651107749.3091443,442,152.4305877685547
1651107749.4700532,443,152.88453674316406
1651107749.6850204,444,153.26995849609375
1651107749.8428605,445,153.63638305664062
1651107750.1260843,446,153.96910095214844
1651107750.4110022,447,154.30072021484375
1651107750.683754,448,154.7415008544922
1651107750.9560075,449,155.07330322265625
1651107751.2297597,450,155.40704345703125
1651107751.5023577,451,155.74037170410156
1651107751.7748797,452,156.07281494140625
1651107752.0495393,453,156.4043426513672
1651107752.3275666,454,156.7385711669922
1651107752.6078053,455,157.07154846191406
1651107752.8907707,456,157.4029541015625
1651107753.169628,457,157.7367401123047
1651107753.4296868,458,158.17752075195312
1651107753.6904829,459,158.5206298828125
1651107753.8120463,460,158.8551025390625
1651107754.1051478,461,159.1858367919922
1651107754.2433963,462,159.5465850830078
1651107754.3391836,463,159.78558349609375
1651107754.4765642,464,160.14645385742188
1651107754.614946,465,160.5055694580078
1651107754.7528377,466,160.86480712890625
1651107754.8758893,467,161.2119598388672
1651107755.1561532,468,161.5446319580078
1651107755.4021716,469,161.8859405517578
1651107755.6514726,470,162.2244873046875
1651107755.8869236,471,162.5633087158203
1651107756.1351643,472,163.0072479248047
1651107756.382884,473,163.34954833984375
1651107756.630733,474,163.79490661621094
1651107756.9075289,475,164.11587524414062
1651107757.186191,476,164.4395294189453
1651107757.4586165,477,164.76202392578125
1651107757.7345364,478,165.08128356933594
1651107758.0099034,479,165.52793884277344
1651107758.2853186,480,165.86036682128906
1651107758.5625947,481,166.30519104003906
1651107758.8367715,482,166.635498046875
1651107759.087701,483,167.08555603027344
1651107759.336608,484,167.53546142578125
1651107759.5841556,485,167.8985137939453
1651107759.832712,486,168.26441955566406
1651107760.0815835,487,168.6327667236328
1651107760.3302202,488,168.99668884277344
1651107760.5798254,489,169.3621368408203
1651107760.840826,490,169.79127502441406
1651107761.1075845,491,170.1160125732422
1651107761.3845239,492,170.44808959960938
1651107761.474852,493,170.71217346191406
1651107761.7299693,494,171.056396484375
1651107761.999999,495,171.38031005859375
1651107762.2657216,496,171.7048797607422
1651107762.524922,497,172.13189697265625
1651107762.7869725,498,172.45677185058594
1651107763.0488079,499,172.7810516357422
