Wall time,Step,Value
1651107679.1934435,107,37.927467346191406
1651107679.4600918,108,38.26173400878906
1651107679.7227492,109,38.692237854003906
1651107679.9197938,110,39.04658508300781
1651107680.180474,111,39.483001708984375
1651107680.4215708,112,39.84140396118164
1651107680.6801496,113,40.17466354370117
1651107680.8680732,114,40.54381561279297
1651107680.9711401,115,40.848663330078125
1651107681.1580777,116,41.30534362792969
1651107681.260541,117,41.610496520996094
1651107681.511419,118,41.95852279663086
1651107681.78008,119,42.292236328125
1651107681.9063096,120,42.741783142089844
1651107682.190831,121,43.12961196899414
1651107682.4730744,122,43.46134948730469
1651107682.7549858,123,43.79977035522461
1651107682.945831,124,44.25503158569336
1651107683.054774,125,44.56028366088867
1651107683.1645782,126,44.865169525146484
1651107683.2740695,127,45.17039489746094
1651107683.5333657,128,45.5163688659668
1651107683.6453042,129,45.82486343383789
1651107683.7717516,130,46.26300048828125
1651107684.0534692,131,46.703731536865234
1651107684.3354394,132,47.145851135253906
1651107684.616911,133,47.476932525634766
1651107684.8992758,134,47.80813980102539
1651107685.1814373,135,48.143795013427734
1651107685.4653597,136,48.47417449951172
1651107685.7417166,137,48.9188232421875
1651107686.026871,138,49.250125885009766
1651107686.3183975,139,49.58102798461914
1651107686.6091106,140,49.91167068481445
1651107686.899829,141,50.36419677734375
1651107687.1909842,142,50.69533920288086
1651107687.3274143,143,51.05550765991211
1651107687.5825317,144,51.40458679199219
1651107687.8468304,145,51.738895416259766
1651107688.0907547,146,52.10581970214844
1651107688.3529325,147,52.445945739746094
1651107688.6405096,148,52.781246185302734
1651107688.9284382,149,53.11804962158203
1651107689.2173855,150,53.44806671142578
1651107689.4919264,151,53.780921936035156
1651107689.7601454,152,54.212257385253906
1651107690.046397,153,54.58804702758789
1651107690.3376546,154,54.91965866088867
1651107690.624571,155,55.252323150634766
1651107690.9151027,156,55.5831184387207
1651107691.1689322,157,56.015254974365234
1651107691.412302,158,56.35222244262695
1651107691.659462,159,56.68506622314453
1651107691.8972752,160,57.029823303222656
1651107692.1360474,161,57.478431701660156
1651107692.4086359,162,57.80319595336914
1651107692.670083,163,58.23373031616211
1651107692.9350927,164,58.55647277832031
1651107693.2038288,165,58.88157653808594
1651107693.4821548,166,59.21114730834961
1651107693.76192,167,59.536556243896484
1651107694.0467849,168,59.86418533325195
1651107694.3271909,169,60.191322326660156
1651107694.611366,170,60.517250061035156
1651107694.8990874,171,60.85353088378906
1651107695.1881204,172,61.18501663208008
1651107695.4730012,173,61.515602111816406
1651107695.7520683,174,61.85205078125
1651107696.0289078,175,62.2893180847168
1651107696.2846851,176,62.639320373535156
1651107696.54699,177,62.97434997558594
1651107696.6468532,178,63.25079345703125
1651107696.7470796,179,63.531551361083984
1651107696.846287,180,63.83952331542969
1651107696.9447596,181,64.12311553955078
1651107697.0439003,182,64.40538024902344
1651107697.3210938,183,64.73551940917969
1651107697.5935445,184,65.07154083251953
1651107697.870519,185,65.4032211303711
1651107697.9561424,186,65.6473388671875
1651107698.042724,187,65.89094543457031
1651107698.1287403,188,66.13349151611328
1651107698.2149575,189,66.37313079833984
1651107698.2974133,190,66.62156677246094
1651107698.3840067,191,66.86150360107422
1651107698.6285949,192,67.19320678710938
1651107698.9129376,193,67.53023529052734
1651107699.1668673,194,67.88249969482422
1651107699.4181025,195,68.32424926757812
1651107699.6688879,196,68.6727066040039
1651107699.9511697,197,69.12980651855469
1651107700.203482,198,69.46916961669922
1651107700.461853,199,69.90553283691406
1651107700.7207205,200,70.34185028076172
1651107700.9802806,201,70.6786117553711
1651107701.239447,202,71.01233673095703
1651107701.4982677,203,71.344970703125
1651107701.7604415,204,71.66963195800781
1651107702.0398571,205,72.00068664550781
1651107702.318536,206,72.33251190185547
1651107702.5924232,207,72.77592468261719
1651107702.8707206,208,73.10780334472656
1651107703.1458952,209,73.44269561767578
1651107703.4255528,210,73.77555084228516
1651107703.7048936,211,74.11029052734375
1651107703.983933,212,74.44207763671875
1651107704.2631965,213,74.8840103149414
1651107704.542941,214,75.21417236328125
1651107704.81674,215,75.54962921142578
1651107705.0901659,216,75.88652801513672
1651107705.1745124,217,76.13592529296875
1651107705.3717399,218,76.48396301269531
1651107705.5920825,219,76.84111785888672
1651107705.7615554,220,77.1940689086914
1651107705.9302986,221,77.54669189453125
1651107706.0988154,222,77.90088653564453
1651107706.1874602,223,78.13983154296875
1651107706.3251188,224,78.4969482421875
1651107706.4290662,225,78.8046646118164
1651107706.5990407,226,79.15830993652344
1651107706.7070649,227,79.56459045410156
1651107706.8316052,228,79.9071044921875
1651107706.9244418,229,80.14775085449219
1651107707.0186517,230,80.38882446289062
1651107707.1116736,231,80.62896728515625
1651107707.2046766,232,80.8689193725586
1651107707.2994692,233,81.10891723632812
1651107707.3935468,234,81.34848022460938
1651107707.6797738,235,81.67894744873047
1651107707.951615,236,82.11148071289062
1651107708.0530496,237,82.42012023925781
1651107708.1580834,238,82.72742462158203
1651107708.4144115,239,83.07939910888672
1651107708.6941621,240,83.40765380859375
1651107708.970147,241,83.8445816040039
1651107709.248088,242,84.17335510253906
1651107709.487154,243,84.51721954345703
1651107709.7625468,244,84.83833312988281
1651107710.0492005,245,85.16902160644531
1651107710.3123765,246,85.6058578491211
1651107710.435012,247,85.94856262207031
1651107710.716873,248,86.27721405029297
1651107710.9788103,249,86.71588897705078
1651107711.0740075,250,86.9570541381836
1651107711.1688423,251,87.20000457763672
1651107711.262401,252,87.4415283203125
1651107711.3544188,253,87.68122863769531
1651107711.4488547,254,87.9256591796875
1651107711.5424469,255,88.1690673828125
1651107711.6362126,256,88.40922546386719
1651107711.8927562,257,88.7337646484375
1651107712.1499147,258,89.05841827392578
1651107712.409871,259,89.38443756103516
1651107712.6551287,260,89.70967102050781
1651107712.9091458,261,90.13811492919922
1651107713.1643593,262,90.46195220947266
1651107713.256556,263,90.70345306396484
1651107713.4963787,264,91.07379150390625
1651107713.738027,265,91.52664947509766
1651107714.0234358,266,91.8570556640625
1651107714.3116329,267,92.18458557128906
1651107714.601195,268,92.5147476196289
1651107714.8932903,269,92.88524627685547
1651107715.187091,270,93.21979522705078
1651107715.4724774,271,93.5460433959961
1651107715.7611277,272,93.99520874023438
1651107715.8619843,273,94.39146423339844
1651107715.9901063,274,94.7357406616211
1651107716.2726371,275,95.07067108154297
1651107716.553842,276,95.39612579345703
1651107716.8318672,277,95.7266845703125
1651107717.1177926,278,96.0549545288086
1651107717.391738,279,96.38377380371094
1651107717.6785054,280,96.71195983886719
1651107717.9661727,281,97.04521179199219
1651107718.2437804,282,97.3651123046875
1651107718.515139,283,97.6905746459961
1651107718.7882147,284,98.01274871826172
1651107719.0643234,285,98.33292388916016
1651107719.1657321,286,98.61558532714844
1651107719.3658738,287,98.95821380615234
1651107719.543787,288,99.30221557617188
1651107719.7451243,289,99.64579010009766
1651107720.0182946,290,99.97962188720703
1651107720.294621,291,100.30323028564453
1651107720.5743024,292,100.63322448730469
1651107720.8503797,293,100.96063995361328
1651107720.9450526,294,101.20049285888672
1651107721.2222884,295,101.52325439453125
1651107721.5094786,296,101.96541595458984
1651107721.8010972,297,102.29371643066406
1651107722.0762277,298,102.62881469726562
1651107722.345804,299,102.97042846679688
1651107722.4528434,300,103.27619171142578
1651107722.5589032,301,103.58395385742188
1651107722.665851,302,103.88939666748047
1651107722.7717729,303,104.19711303710938
1651107722.8789485,304,104.50241088867188
1651107722.984743,305,104.8116226196289
1651107723.0927064,306,105.11638641357422
1651107723.3835878,307,105.45136260986328
1651107723.6729965,308,105.78228759765625
1651107723.9464107,309,106.11885070800781
1651107724.2372665,310,106.5739974975586
1651107724.5287917,311,106.9093017578125
1651107724.820065,312,107.36443328857422
1651107725.1124752,313,107.82280731201172
1651107725.4041674,314,108.1509017944336
1651107725.6925144,315,108.48824310302734
1651107725.9695778,316,108.81871032714844
1651107726.0726063,317,109.12361907958984
1651107726.2863593,318,109.47806549072266
1651107726.4996097,319,109.83499908447266
1651107726.7839444,320,110.17120361328125
1651107727.0713778,321,110.49971771240234
1651107727.3540235,322,110.83219146728516
1651107727.634148,323,111.16845703125
1651107727.9183228,324,111.50621795654297
1651107728.200477,325,111.83600616455078
1651107728.485672,326,112.16813659667969
1651107728.7699795,327,112.49950408935547
1651107729.0518656,328,112.83250427246094
1651107729.3340514,329,113.16315460205078
1651107729.6151855,330,113.49293518066406
1651107729.8964853,331,113.82350158691406
1651107730.1376474,332,114.15516662597656
1651107730.4085546,333,114.59813690185547
1651107730.679976,334,114.93022155761719
1651107730.8072648,335,115.2739486694336
1651107730.931001,336,115.62064361572266
1651107731.0569284,337,116.06968688964844
1651107731.340013,338,116.40019989013672
1651107731.529331,339,116.76453399658203
1651107731.8117614,340,117.21393585205078
1651107731.8990145,341,117.45487976074219
1651107732.1583858,342,117.78892517089844
1651107732.4170663,343,118.22576141357422
1651107732.675533,344,118.55760192871094
1651107732.935019,345,118.89059448242188
1651107733.1950705,346,119.22370147705078
1651107733.4539168,347,119.55741882324219
1651107733.7122989,348,119.89238739013672
1651107733.9772623,349,120.2248306274414
1651107734.2577324,350,120.5561752319336
1651107734.5394623,351,120.99690246582031
1651107734.8216035,352,121.33235168457031
1651107735.1031306,353,121.66387939453125
1651107735.383892,354,122.1047134399414
1651107735.6644664,355,122.43659210205078
1651107735.945233,356,122.77194213867188
1651107736.226555,357,123.21424865722656
1651107736.5071743,358,123.5462875366211
1651107736.7886825,359,123.87894439697266
1651107737.0706108,360,124.21028137207031
1651107737.3519595,361,124.54308319091797
1651107737.6323812,362,124.87389373779297
1651107737.824202,363,125.24272155761719
1651107738.0174391,364,125.61136627197266
1651107738.1246443,365,125.91615295410156
1651107738.2311363,366,126.22125244140625
1651107738.3371694,367,126.5263442993164
1651107738.4413767,368,126.83143615722656
1651107738.5470648,369,127.1358413696289
1651107738.7383513,370,127.59183502197266
1651107738.9313562,371,128.04684448242188
1651107739.038343,372,128.35179138183594
1651107739.1456556,373,128.65663146972656
1651107739.2509828,374,129.05369567871094
1651107739.3575513,375,129.35865783691406
1651107739.4646034,376,129.66311645507812
1651107739.5718338,377,129.96768188476562
1651107739.678222,378,130.27561950683594
1651107739.783973,379,130.5792694091797
1651107739.8898504,380,130.88436889648438
1651107739.995439,381,131.1889190673828
1651107740.2469535,382,131.541259765625
1651107740.4890337,383,131.9014434814453
1651107740.7401264,384,132.2517852783203
1651107740.981448,385,132.6112823486328
1651107741.2225542,386,133.065185546875
1651107741.501367,387,133.39923095703125
1651107741.5955575,388,133.64012145996094
1651107741.8827603,389,133.9698944091797
1651107742.1691277,390,134.30162048339844
1651107742.2625425,391,134.606689453125
1651107742.3577425,392,134.84938049316406
1651107742.6153665,393,135.1981658935547
1651107742.9074867,394,135.52757263183594
1651107743.1964161,395,135.9781036376953
1651107743.488469,396,136.3084259033203
1651107743.7737286,397,136.6416473388672
1651107744.0635965,398,136.9735870361328
1651107744.3507059,399,137.42425537109375
1651107744.4456358,400,137.664794921875
1651107744.5399904,401,137.90542602539062
1651107744.6246324,402,138.15440368652344
1651107744.7147465,403,138.39352416992188
1651107744.8042986,404,138.63583374023438
1651107744.893346,405,138.87551879882812
1651107744.9818127,406,139.20846557617188
1651107745.0699537,407,139.4535369873047
1651107745.1586854,408,139.69129943847656
1651107745.2474709,409,139.93467712402344
1651107745.3361323,410,140.17333984375
1651107745.4257982,411,140.4128875732422
1651107745.514453,412,140.65069580078125
1651107745.6025004,413,140.8890838623047
1651107745.6905575,414,141.1267852783203
1651107745.9692202,415,141.45883178710938
1651107746.2491379,416,141.78353881835938
1651107746.445921,417,142.1265411376953
1651107746.7341573,418,142.46348571777344
1651107747.0222743,419,142.79476928710938
1651107747.3065574,420,143.13128662109375
1651107747.592223,421,143.46240234375
1651107747.878243,422,143.79217529296875
1651107748.16672,423,144.11985778808594
1651107748.4493003,424,144.4508819580078
1651107748.536548,425,144.68853759765625
1651107748.6560125,426,145.03553771972656
1651107748.7502487,427,145.2744903564453
1651107748.8445365,428,145.51353454589844
1651107748.9638915,429,145.86083984375
1651107749.0574286,430,146.09779357910156
1651107749.152299,431,146.33697509765625
1651107749.2696033,432,146.68309020996094
1651107749.3620973,433,146.92369079589844
1651107749.4550273,434,147.16134643554688
1651107749.5477371,435,147.4004669189453
1651107749.6520069,436,147.69854736328125
1651107749.7460394,437,147.9686279296875
1651107749.840184,438,148.23768615722656
1651107749.9429927,439,148.53489685058594
1651107750.037452,440,148.8036651611328
1651107750.1414278,441,149.10171508789062
1651107750.229631,442,149.33798217773438
1651107750.5107803,443,149.6662139892578
1651107750.7933102,444,149.99697875976562
1651107751.052305,445,150.33570861816406
1651107751.3117158,446,150.77513122558594
1651107751.5699646,447,151.21360778808594
1651107751.8284292,448,151.54946899414062
1651107752.0906837,449,151.99143981933594
1651107752.3544264,450,152.328125
1651107752.6200497,451,152.66409301757812
1651107752.8848927,452,153.0010223388672
1651107753.1500823,453,153.33700561523438
1651107753.4158328,454,153.67088317871094
1651107753.6825306,455,154.00367736816406
1651107753.7916203,456,154.3094940185547
1651107753.8984182,457,154.61660766601562
1651107754.0266888,458,154.95721435546875
1651107754.1548536,459,155.29586791992188
1651107754.2842433,460,155.63922119140625
1651107754.4132042,461,155.97987365722656
1651107754.5405126,462,156.3184051513672
1651107754.667684,463,156.75303649902344
1651107754.7973337,464,157.09352111816406
1651107755.0441742,465,157.46475219726562
1651107755.24114,466,157.82896423339844
1651107755.5329049,467,158.1632843017578
1651107755.703753,468,158.5225830078125
1651107755.8750558,469,158.97462463378906
1651107756.0428057,470,159.3331298828125
1651107756.3321784,471,159.66725158691406
1651107756.5960782,472,159.9898681640625
1651107756.6919305,473,160.22900390625
1651107756.7873852,474,160.46566772460938
1651107756.8835304,475,160.70458984375
1651107756.978427,476,160.94415283203125
1651107757.0742438,477,161.1825714111328
1651107757.1714222,478,161.49176025390625
1651107757.2670083,479,161.7310791015625
1651107757.3600044,480,161.96969604492188
1651107757.4559836,481,162.20640563964844
1651107757.5523632,482,162.44509887695312
1651107757.648173,483,162.68443298339844
1651107757.7441287,484,162.92396545410156
1651107757.8383694,485,163.16075134277344
1651107758.1281621,486,163.4941864013672
1651107758.222659,487,163.76364135742188
1651107758.317109,488,164.03262329101562
1651107758.4112399,489,164.27566528320312
1651107758.6761382,490,164.7114715576172
1651107758.9524472,491,165.04156494140625
1651107759.2435455,492,165.4907684326172
1651107759.5301082,493,165.82501220703125
1651107759.817663,494,166.15792846679688
1651107760.1054747,495,166.6104278564453
1651107760.3945956,496,166.937255859375
1651107760.6805563,497,167.273193359375
1651107760.9689755,498,167.72862243652344
1651107761.2568624,499,168.0643310546875
